id,measurementType,measurementValue,measurementID,measurementTypeID,measurementUnit,measurementUnitID
MDIBL-habs_22G_2019-03-26T20:15:00UTC,salinity_ppt,31,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,http://vocab.nerc.ac.uk/collection/P01/current/ASLTZZ01/,parts per thousand,NA
MDIBL-habs_22G_2019-04-02T15:36:00UTC,air_temp,7.5,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22G_2019-04-02T15:36:00UTC,water_temp,3.2,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22G_2019-04-02T15:36:00UTC,weather,Clear,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22G_2019-04-02T15:36:00UTC,wind_direction,225,NA,NA,degrees,NA
MDIBL-habs_22G_2019-04-02T15:36:00UTC,water_surface,Waves,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22G_2019-04-02T15:36:00UTC,water_current,Low,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22G_2019-04-02T15:36:00UTC,tide_stage,Out,NA,NA,NA,NA
MDIBL-habs_22G_2019-04-02T15:36:00UTC,eventRemarks,"NA|Sampled in the cove. Lots of ctenophores in the water.",NA,NA,NA,NA
MDIBL-habs_22G_2019-04-02T15:36:00UTC,salinity_ppt,31,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,http://vocab.nerc.ac.uk/collection/P01/current/ASLTZZ01/,parts per thousand,NA
MDIBL-habs_22G_2019-04-10T17:17:00UTC,air_temp,3.5,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22G_2019-04-10T17:17:00UTC,water_temp,3.9,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22G_2019-04-10T17:17:00UTC,weather,Overcast,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22G_2019-04-10T17:17:00UTC,wind_direction,35,NA,NA,degrees,NA
MDIBL-habs_22G_2019-04-10T17:17:00UTC,wind_speed_knots,1,NA,NA,knots,NA
MDIBL-habs_22G_2019-04-10T17:17:00UTC,water_surface,Ripple,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22G_2019-04-10T17:17:00UTC,water_current,Low,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22G_2019-04-10T17:17:00UTC,tide_stage,In,NA,NA,NA,NA
MDIBL-habs_22G_2019-04-10T17:17:00UTC,eventRemarks,"NA|Snow flurries. Deer carcass up shore. Sampled in the cove.",NA,NA,NA,NA
MDIBL-habs_22G_2019-04-10T17:17:00UTC,salinity_ppt,31,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,http://vocab.nerc.ac.uk/collection/P01/current/ASLTZZ01/,parts per thousand,NA
MDIBL-habs_22G_2019-04-10T17:17:00UTC,DOavg_ppm,11.8,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22G_2019-04-17T14:02:00UTC,air_temp,6.2,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22G_2019-04-17T14:02:00UTC,water_temp,4.2,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22G_2019-04-17T14:02:00UTC,wind_direction,0,NA,NA,degrees,NA
MDIBL-habs_22G_2019-04-17T14:02:00UTC,tide_stage,Out,NA,NA,NA,NA
MDIBL-habs_22G_2019-04-17T14:02:00UTC,eventRemarks,"NA|Very windy (15-20 mph). Samples in the cove. Lots of seaweed on the beach and cloudy water. Filter took an hour to filter 5 L. A lot of junk in the slide.",NA,NA,NA,NA
MDIBL-habs_22G_2019-04-17T14:02:00UTC,salinity_ppt,30,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,http://vocab.nerc.ac.uk/collection/P01/current/ASLTZZ01/,parts per thousand,NA
MDIBL-habs_22G_2019-04-17T14:02:00UTC,DOavg_ppm,11.1,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22G_2019-04-24T17:22:00UTC,air_temp,6,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22G_2019-04-24T17:22:00UTC,water_temp,6.1,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22G_2019-04-24T17:22:00UTC,weather,Overcast,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22G_2019-04-24T17:22:00UTC,wind_direction,315,NA,NA,degrees,NA
MDIBL-habs_22G_2019-04-24T17:22:00UTC,water_surface,Ripple,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22G_2019-04-24T17:22:00UTC,water_current,Low,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22G_2019-04-24T17:22:00UTC,tide_stage,In,NA,NA,NA,NA
MDIBL-habs_22G_2019-04-24T17:22:00UTC,eventRemarks,"NA|Sampled in the cove. Hard rain just before sampling. No transparency.",NA,NA,NA,NA
MDIBL-habs_22G_2019-04-24T17:22:00UTC,salinity_ppt,27,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,http://vocab.nerc.ac.uk/collection/P01/current/ASLTZZ01/,parts per thousand,NA
MDIBL-habs_22G_2019-04-24T17:22:00UTC,DOavg_ppm,11.5,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22G_2019-05-01T13:24:00UTC,air_temp,6.8,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22G_2019-05-01T13:24:00UTC,water_temp,6.1,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22G_2019-05-01T13:24:00UTC,weather,Clear,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22G_2019-05-01T13:24:00UTC,wind_direction,0,NA,NA,degrees,NA
MDIBL-habs_22G_2019-05-01T13:24:00UTC,tide_stage,Out,NA,NA,NA,NA
MDIBL-habs_22G_2019-05-01T13:24:00UTC,eventRemarks,"NA|MDIBL Cove",NA,NA,NA,NA
MDIBL-habs_22G_2019-05-01T13:24:00UTC,salinity_ppt,30,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,http://vocab.nerc.ac.uk/collection/P01/current/ASLTZZ01/,parts per thousand,NA
MDIBL-habs_22G_2019-05-06T18:52:00UTC,air_temp,19,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22G_2019-05-06T18:52:00UTC,water_temp,9.7,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22G_2019-05-06T18:52:00UTC,weather,Clear,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22G_2019-05-06T18:52:00UTC,wind_direction,0,NA,NA,degrees,NA
MDIBL-habs_22G_2019-05-06T18:52:00UTC,water_surface,Calm,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22G_2019-05-06T18:52:00UTC,water_current,Low,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22G_2019-05-06T18:52:00UTC,tide_stage,Out,NA,NA,NA,NA
MDIBL-habs_22G_2019-05-06T18:52:00UTC,eventRemarks,Did not wear gloves to filter. Alexandrium??|NA,NA,NA,NA,NA
MDIBL-habs_22G_2019-05-06T18:52:00UTC,salinity_ppt,30,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,http://vocab.nerc.ac.uk/collection/P01/current/ASLTZZ01/,parts per thousand,NA
MDIBL-habs_22G_2019-05-06T18:52:00UTC,DOavg_ppm,10.9,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22G_2019-05-13T20:08:00UTC,air_temp,10.3,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22G_2019-05-13T20:08:00UTC,water_temp,9.5,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22G_2019-05-13T20:08:00UTC,weather,Clear,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22G_2019-05-13T20:08:00UTC,wind_direction,270,NA,NA,degrees,NA
MDIBL-habs_22G_2019-05-13T20:08:00UTC,water_surface,Ripple,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22G_2019-05-13T20:08:00UTC,water_current,None,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22G_2019-05-13T20:08:00UTC,tide_stage,In,NA,NA,NA,NA
MDIBL-habs_22G_2019-05-13T20:08:00UTC,eventRemarks,"D. norvegica: 52, D. acuminata: 2.|NA",NA,NA,NA,NA
MDIBL-habs_22G_2019-05-13T20:08:00UTC,salinity_ppt,31,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,http://vocab.nerc.ac.uk/collection/P01/current/ASLTZZ01/,parts per thousand,NA
MDIBL-habs_22G_2019-05-13T20:08:00UTC,DOavg_ppm,9.6,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22G_2019-05-21T17:15:00UTC,air_temp,14.9,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22G_2019-05-21T17:15:00UTC,water_temp,10.5,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22G_2019-05-21T17:15:00UTC,weather,Partly Cloudy,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22G_2019-05-21T17:15:00UTC,wind_direction,0,NA,NA,degrees,NA
MDIBL-habs_22G_2019-05-21T17:15:00UTC,water_surface,Ripple,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22G_2019-05-21T17:15:00UTC,tide_stage,In,NA,NA,NA,NA
MDIBL-habs_22G_2019-05-21T17:15:00UTC,eventRemarks,"NA|Sample ful of gunk. Lots of things look like pseudo-nitzschia. Sampled in cove. Lots of sediment in water.",NA,NA,NA,NA
MDIBL-habs_22G_2019-05-21T17:15:00UTC,salinity_ppt,30,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,http://vocab.nerc.ac.uk/collection/P01/current/ASLTZZ01/,parts per thousand,NA
MDIBL-habs_22G_2019-05-21T17:15:00UTC,DOavg_ppm,9.8,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22G_2019-05-30T03:59:59UTC,air_temp,10.5,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22G_2019-05-30T03:59:59UTC,water_temp,11,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22G_2019-05-30T03:59:59UTC,weather,Overcast,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22G_2019-05-30T03:59:59UTC,rainfall_mm,5.08,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,http://vocab.nerc.ac.uk/collection/A05/current/EV_RAIN/,millimeters,NA
MDIBL-habs_22G_2019-05-30T03:59:59UTC,wind_direction,0,NA,NA,degrees,NA
MDIBL-habs_22G_2019-05-30T03:59:59UTC,water_surface,Ripple,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22G_2019-05-30T03:59:59UTC,water_current,None,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22G_2019-05-30T03:59:59UTC,tide_stage,Out,NA,NA,NA,NA
MDIBL-habs_22G_2019-05-30T03:59:59UTC,eventRemarks,"535 Pseudo-Nitzchia within the first 27 squares. 33 Dinophysis acuminala, 46 Dinophysis norvegica.|Sampled in the cove. Dock not in yet. Tons of pollen…the water was visibly yellow. DO not taken, meter was in use in Bar Harbor.",NA,NA,NA,NA
MDIBL-habs_22G_2019-05-30T03:59:59UTC,salinity_ppt,30,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,http://vocab.nerc.ac.uk/collection/P01/current/ASLTZZ01/,parts per thousand,NA
MDIBL-habs_22G_2019-06-04T18:20:00UTC,air_temp,18.6,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22G_2019-06-04T18:20:00UTC,water_temp,11.9,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22G_2019-06-04T18:20:00UTC,wind_direction,270,NA,NA,degrees,NA
MDIBL-habs_22G_2019-06-04T18:20:00UTC,tide_stage,Out,NA,NA,NA,NA
MDIBL-habs_22G_2019-06-04T18:20:00UTC,eventRemarks,"NA|Sampled in cove. Winkler titration: 9.2/9.6",NA,NA,NA,NA
MDIBL-habs_22G_2019-06-04T18:20:00UTC,salinity_ppt,31,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,http://vocab.nerc.ac.uk/collection/P01/current/ASLTZZ01/,parts per thousand,NA
MDIBL-habs_22G_2019-06-04T18:20:00UTC,DOavg_ppm,9.4,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22G_2019-06-10T13:41:00UTC,air_temp,14.7,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22G_2019-06-10T13:41:00UTC,water_temp,11.5,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22G_2019-06-10T13:41:00UTC,weather,Clear,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22G_2019-06-10T13:41:00UTC,wind_direction,315,NA,NA,degrees,NA
MDIBL-habs_22G_2019-06-10T13:41:00UTC,water_surface,Ripple,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22G_2019-06-10T13:41:00UTC,water_current,Low,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22G_2019-06-10T13:41:00UTC,tide_stage,Out,NA,NA,NA,NA
MDIBL-habs_22G_2019-06-10T13:41:00UTC,eventRemarks,"NA|secchi disk hit bottom, started sampling from dock, D. acuminata: 26, D. norvegica: 267",NA,NA,NA,NA
MDIBL-habs_22G_2019-06-10T13:41:00UTC,salinity_ppt,31,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,http://vocab.nerc.ac.uk/collection/P01/current/ASLTZZ01/,parts per thousand,NA
MDIBL-habs_22G_2019-06-10T13:41:00UTC,DOavg_ppm,11.4,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22G_2019-06-10T13:41:00UTC,transparency_depth_mean,2.4,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,http://vocab.nerc.ac.uk/collection/P01/current/SECCSDNX/,meters,NA
MDIBL-habs_22G_2019-06-19T14:51:00UTC,air_temp,23.5,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22G_2019-06-19T14:51:00UTC,water_temp,13.3,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22G_2019-06-19T14:51:00UTC,weather,Clear,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22G_2019-06-19T14:51:00UTC,wind_direction,90,NA,NA,degrees,NA
MDIBL-habs_22G_2019-06-19T14:51:00UTC,water_surface,Ripple,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22G_2019-06-19T14:51:00UTC,water_current,Low,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22G_2019-06-19T14:51:00UTC,tide_stage,In,NA,NA,NA,NA
MDIBL-habs_22G_2019-06-19T14:51:00UTC,eventRemarks,"NA|NA",NA,NA,NA,NA
MDIBL-habs_22G_2019-06-19T14:51:00UTC,salinity_ppt,30,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,http://vocab.nerc.ac.uk/collection/P01/current/ASLTZZ01/,parts per thousand,NA
MDIBL-habs_22G_2019-06-19T14:51:00UTC,DOavg_ppm,11,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22G_2019-06-19T14:51:00UTC,transparency_depth_mean,3.95,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,http://vocab.nerc.ac.uk/collection/P01/current/SECCSDNX/,meters,NA
MDIBL-habs_22G_2019-06-25T13:40:00UTC,air_temp,16.6,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22G_2019-06-25T13:40:00UTC,water_temp,13.1,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22G_2019-06-25T13:40:00UTC,weather,Clear,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22G_2019-06-25T13:40:00UTC,wind_direction,35,NA,NA,degrees,NA
MDIBL-habs_22G_2019-06-25T13:40:00UTC,water_surface,Ripple,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22G_2019-06-25T13:40:00UTC,water_current,Low,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22G_2019-06-25T13:40:00UTC,tide_stage,Out,NA,NA,NA,NA
MDIBL-habs_22G_2019-06-25T13:40:00UTC,eventRemarks,"NA|Lots of pollen on the water surface and sampled in pollen dense water near dock. Secchi disk hit the bottom at 3m. Wind direction gusts ranged from NW to E but primarily NE",NA,NA,NA,NA
MDIBL-habs_22G_2019-06-25T13:40:00UTC,salinity_ppt,29,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,http://vocab.nerc.ac.uk/collection/P01/current/ASLTZZ01/,parts per thousand,NA
MDIBL-habs_22G_2019-06-25T13:40:00UTC,DOavg_ppm,10.6,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22G_2019-07-02T14:09:00UTC,air_temp,21.7,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22G_2019-07-02T14:09:00UTC,water_temp,15.3,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22G_2019-07-02T14:09:00UTC,weather,Clear,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22G_2019-07-02T14:09:00UTC,wind_direction,135,NA,NA,degrees,NA
MDIBL-habs_22G_2019-07-02T14:09:00UTC,water_surface,Ripple,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22G_2019-07-02T14:09:00UTC,water_current,Low,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22G_2019-07-02T14:09:00UTC,tide_stage,In,NA,NA,NA,NA
MDIBL-habs_22G_2019-07-02T14:09:00UTC,eventRemarks,"refractometer is zeroing lower than zero with DI water.|Filter was unproperly cleaned previously so cleaned with dock hose which is land supplied, water has a pink tint",NA,NA,NA,NA
MDIBL-habs_22G_2019-07-02T14:09:00UTC,salinity_ppt,31,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,http://vocab.nerc.ac.uk/collection/P01/current/ASLTZZ01/,parts per thousand,NA
MDIBL-habs_22G_2019-07-02T14:09:00UTC,DOavg_ppm,9.8,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22G_2019-07-02T14:09:00UTC,transparency_depth_mean,4.5,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,http://vocab.nerc.ac.uk/collection/P01/current/SECCSDNX/,meters,NA
MDIBL-habs_22G_2019-07-09T18:05:00UTC,air_temp,26.6,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22G_2019-07-09T18:05:00UTC,water_temp,16.4,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22G_2019-07-09T18:05:00UTC,weather,Clear,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22G_2019-07-09T18:05:00UTC,wind_direction,315,NA,NA,degrees,NA
MDIBL-habs_22G_2019-07-09T18:05:00UTC,water_surface,Waves,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22G_2019-07-09T18:05:00UTC,water_current,Low,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22G_2019-07-09T18:05:00UTC,tide_stage,In,NA,NA,NA,NA
MDIBL-habs_22G_2019-07-09T18:05:00UTC,eventRemarks,"NA|secchi hit bottom",NA,NA,NA,NA
MDIBL-habs_22G_2019-07-09T18:05:00UTC,salinity_ppt,27,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,http://vocab.nerc.ac.uk/collection/P01/current/ASLTZZ01/,parts per thousand,NA
MDIBL-habs_22G_2019-07-09T18:05:00UTC,DOavg_ppm,10.2,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22G_2019-07-09T18:05:00UTC,transparency_depth_mean,4,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,http://vocab.nerc.ac.uk/collection/P01/current/SECCSDNX/,meters,NA
MDIBL-habs_22G_2019-07-17T03:59:59UTC,air_temp,26.9,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22G_2019-07-17T03:59:59UTC,water_temp,16.1,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22G_2019-07-17T03:59:59UTC,weather,Clear,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22G_2019-07-17T03:59:59UTC,wind_direction,35,NA,NA,degrees,NA
MDIBL-habs_22G_2019-07-17T03:59:59UTC,water_surface,Ripple,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
